Client_name,grade,emp_title,emp_length,home_ownership,annual_inc,addr_state
43246816,A,acoounting clerk,10+ years,OWN,40000.0,PA
72969940,C,Vice President,3 years,MORTGAGE,65000.0,PA
1015779,A,,,RENT,31800.0,CA
6927120,C,Net Results Inc.,9 years,RENT,51000.0,IN
41314174,B,Vice President,1 year,MORTGAGE,97000.0,OH
65902207,B,Welder ,4 years,MORTGAGE,75000.0,GA
42383212,B,,,MORTGAGE,35000.0,OR
1506450,B,"AEP Industries, Inc.",4 years,MORTGAGE,118000.0,TX
65590964,C,National Account Manager,2 years,MORTGAGE,110000.0,KS
32818451,C,Cage Manager,10+ years,MORTGAGE,100000.0,MO
5299820,C,Ronald S. Haft,5 years,RENT,72000.0,CA
1745396,B,Genesis healthcare,3 years,RENT,40000.0,CT
1962506,B,S & R Engineers,10+ years,MORTGAGE,110000.0,NJ
41407933,D,Supervisor,6 years,RENT,69000.0,NY
1195059,A,Highland Metals Inc,10+ years,RENT,50000.0,CA
44846830,D,,,OWN,86000.0,NY
41228871,D,customer care agent,10+ years,OWN,48000.0,FL
14517286,B,housekeeping rm attendant,6 years,RENT,28000.0,NV
46466137,E,Specialist,6 years,MORTGAGE,30000.0,MI
71137819,A,Financia Analyst III,< 1 year,OWN,65000.0,TX
1609102,D,,10+ years,RENT,89000.0,CA
7642958,B,US Army,10+ years,MORTGAGE,100000.0,HI
72079630,F,Intructor,10+ years,MORTGAGE,80000.0,TX
64352796,E,Senior Strategic Operations Manager,2 years,MORTGAGE,139000.0,TN
34702201,B,Maintence,5 years,RENT,60000.0,FL
42376058,C,Sr Portfolio Administrator,2 years,MORTGAGE,70000.0,TX
22311766,A,Teacher,8 years,MORTGAGE,58000.0,VA
48391827,B,Database Analyst,10+ years,RENT,110000.0,FL
354985,D,Edward Jones,1 year,RENT,55000.0,GA
49225418,B,Pipefitter,6 years,MORTGAGE,82908.8,MI
64932731,B,Managing Director,10+ years,OWN,800000.0,NY
53986481,C,Operations Manager,8 years,RENT,55000.0,CA
32748243,D,Active duty,4 years,RENT,48000.0,CA
30174003,B,ramp service clerk,10+ years,MORTGAGE,37000.0,TX
1859191,C,Fallon,4 years,RENT,104000.0,MN
61427336,C,Medical biller,1 year,RENT,67000.0,NJ
41363975,B,driver,10+ years,RENT,140000.0,NJ
55328395,C,Office Manager,10+ years,MORTGAGE,92000.0,CA
10647296,B,Manager,8 years,MORTGAGE,72000.0,CT
33199435,D,,,RENT,72000.0,WA
49193146,D,Vice President,< 1 year,MORTGAGE,78540.0,MS
1746109,E,,,MORTGAGE,110000.0,NV
59742626,E,office manager,10+ years,RENT,35000.0,NY
23493844,C,Teacher,5 years,MORTGAGE,41553.0,AR
1751393,D,EDMC,4 years,MORTGAGE,95000.0,FL
6418156,B,New Hope Cancer Institute,3 years,MORTGAGE,48000.0,TX
14599074,B,Teacher,7 years,MORTGAGE,58000.0,MI
73483000,C,Analyst,3 years,OWN,77000.0,OK
56268249,C,Analyst ,4 years,RENT,42000.0,CA
56328898,C,Medical Adminstrative Assistant,8 years,RENT,53000.0,CA
15199318,B,Sr. Clinical Data Manager,< 1 year,MORTGAGE,100000.0,MN
42404469,A,meat manager,1 year,OWN,48000.0,TX
13390786,D,Sr Accounting Manager,8 years,MORTGAGE,73000.0,TX
69748063,E,Manager,< 1 year,MORTGAGE,73000.0,IL
61885071,C,welder,1 year,MORTGAGE,65000.0,MI
63158543,A,Executive Director,10+ years,MORTGAGE,66000.0,NJ
71345938,B,Secretary ,10+ years,RENT,47000.0,NY
1259963,C,JCPenney,< 1 year,MORTGAGE,51000.0,CA
34291087,A,Estimator,1 year,MORTGAGE,105000.0,MD
7689416,B,ETIC Engineering,6 years,RENT,73000.0,CA
51733457,A,ops manager,10+ years,MORTGAGE,100000.0,NJ
14268660,D,Client Service Rep,3 years,MORTGAGE,48000.0,CA
1435522,G,KAISER PERMANENTE,< 1 year,RENT,93600.0,CA
70049169,D,Branch Manager,7 years,RENT,66750.0,NC
34250684,C,Sr Consultant,4 years,RENT,100000.0,IL
6517746,C,ERNST & YOUNG,1 year,MORTGAGE,72500.0,TX
708016,A,,10+ years,MORTGAGE,116000.0,OH
51884871,D,Cook,2 years,RENT,36000.0,PA
72209936,B,supervisor,10+ years,RENT,40000.0,NV
52003521,E,Parks & Rec Director,2 years,MORTGAGE,70000.0,MD
1492587,D,oregon humane society,< 1 year,RENT,52000.0,OR
43795245,C,Inspector,3 years,MORTGAGE,36000.0,OH
15208700,C,General manager,10+ years,MORTGAGE,100000.0,TX
21258965,D,CEO,10+ years,MORTGAGE,60000.0,AZ
42376459,A,Executive Sales Assistant,< 1 year,RENT,85000.0,CA
64698018,D,Wealth Advisor/Financial Consultant ,5 years,MORTGAGE,175000.0,MS
965872,B,unified business technologies,1 year,MORTGAGE,88000.0,MI
8216976,B,Amity Regional School District ,3 years,RENT,62600.0,CT
43325676,C,,,RENT,39874.0,MO
24244122,C,teacher,< 1 year,RENT,37000.0,IN
12619349,D,Senior Reimbusement Auditor,10+ years,MORTGAGE,59652.0,VA
19325123,B,,,OWN,29000.0,NY
27098730,D,Sales,7 years,MORTGAGE,85000.0,GA
550366,C,,1 year,RENT,50000.0,NV
70549693,B,Accountant,3 years,RENT,52000.0,NY
21648967,E,Staff Sergeant,10+ years,RENT,57970.2,CA
23663493,D,Hearing Instrument Speialist,2 years,RENT,77500.0,NC
4527858,B,Carry-on Trailer,9 years,MORTGAGE,160000.0,NC
1342095,E,Galaxy Toyota ,3 years,MORTGAGE,100000.0,NJ
14959394,C,Director,< 1 year,MORTGAGE,200000.0,MD
14431498,B,Driver,10+ years,OWN,85000.0,TN
1748376,C,WalMart DC 6042,10+ years,MORTGAGE,50000.0,OK
12480842,A,CORRECTIONAL OFFICER,3 years,RENT,71000.0,CA
43337527,D,Project Manager,5 years,RENT,72000.0,CA
7012103,A,Syracuse Police Department,10+ years,OWN,75000.0,NY
7422219,A,M&T Bank,10+ years,MORTGAGE,54500.0,NY
1426530,B,US Postal service,< 1 year,RENT,55000.0,IL
22944509,B,Marketing/graphic design coordinator,10+ years,OWN,37000.0,KY
35804958,C,,,MORTGAGE,66000.0,SC
6417388,B,Ironwood Structures,10+ years,MORTGAGE,60000.0,WA
54397687,C,Communication Consultant,10+ years,MORTGAGE,53000.0,GA
23392954,C,Personal Assistant,5 years,MORTGAGE,48000.0,TX
10349641,B,Super Intendent,7 years,RENT,80000.0,WA
66422700,C,Case Manager Assistant,< 1 year,RENT,32000.0,FL
66493942,C,Load specialist ,3 years,OWN,50000.0,AZ
1849594,B,Farmers State Bank,10+ years,MORTGAGE,77147.0,MT
30074790,C,teacher,7 years,MORTGAGE,100000.0,MI
12012424,B,"VP,Human Resources",10+ years,RENT,135000.0,NJ
59699768,C,General Manager,6 years,MORTGAGE,68000.0,GA
52972221,B,Quality Officer,7 years,MORTGAGE,102932.0,MD
7217159,C,Office Manager,10+ years,MORTGAGE,32000.0,AL
44088067,C,Room Attendant,3 years,RENT,15000.0,MD
18293801,B,Dispatch,10+ years,MORTGAGE,115000.0,CA
14268517,B,Data manager,3 years,RENT,75000.0,CA
53552339,E,Tribal Officer,8 years,RENT,58000.0,CA
18334445,A,School Librarian,10+ years,MORTGAGE,50000.0,AL
61824624,D,teacher,7 years,MORTGAGE,87000.0,GA
54614948,C,,,OWN,23800.0,NY
41288666,F,Dental Hygienist ,7 years,MORTGAGE,75000.0,NJ
15058507,D,water tech,5 years,MORTGAGE,47000.0,CO
72206839,C,,,RENT,32300.0,NY
14978506,B,store manager,10+ years,MORTGAGE,140000.0,CO
66323896,C,Dish,5 years,RENT,31000.0,TN
63198334,C,driver,10+ years,MORTGAGE,87000.0,OR
69918960,C,POLICE SERGEANT,10+ years,MORTGAGE,105000.0,AZ
16760398,F,RELATIONSHIP BANKER,4 years,MORTGAGE,90000.0,NY
70751459,A,Auditor,5 years,MORTGAGE,80000.0,VA
67777505,B,Equipment Driver III,10+ years,RENT,41000.0,CO
8759350,A,Newtown Plubic Works,10+ years,MORTGAGE,65000.0,CT
1734453,B,,2 years,MORTGAGE,120000.0,NC
49852594,C,maintenance,5 years,RENT,26000.0,NY
65501404,B,Night Clerk,10+ years,MORTGAGE,69000.0,PA
1701220,B,Baptist Health South Florida,3 years,RENT,52000.0,FL
43356883,B,Optometrist,8 years,OWN,130000.0,OH
1240242,C,Military.com,< 1 year,RENT,75000.0,CA
70223951,B,Online Marketing Coordinator,< 1 year,RENT,43000.0,CO
43612124,C,diesel techniciam,1 year,RENT,40000.0,FL
13196886,B,Driver,2 years,MORTGAGE,52500.0,TX
10427859,A,IT Portfolio Manager,6 years,MORTGAGE,165000.0,TN
67858601,C,Administrative Assistant,3 years,RENT,43000.0,CA
7659860,D,Cutter Aviation,8 years,MORTGAGE,65000.0,AZ
51291863,C,teacher,10+ years,RENT,76000.0,CA
817108,A,The Palace,6 years,MORTGAGE,100000.0,FL
1642474,A,County,< 1 year,OWN,35544.0,CA
19505888,E,Sales,2 years,MORTGAGE,81000.0,KY
44195274,B,Customer Service Team Lead,7 years,RENT,35000.0,LA
10876784,B,Manager,10+ years,MORTGAGE,114000.0,OK
26238201,B,Lead Developer,5 years,RENT,92800.0,TX
20156977,B,Legal Counsel,< 1 year,MORTGAGE,46500.0,MO
423899,A,"Power Payroll, Inc. (freelance)",10+ years,MORTGAGE,104000.0,GA
10418143,C,Associate,1 year,RENT,165000.0,VA
18965014,D,Chemist,10+ years,MORTGAGE,85000.0,MD
8429588,D,Illini Media,7 years,RENT,52000.0,IL
71218327,D,IT Security Officer,10+ years,MORTGAGE,130000.0,VA
37667886,B,Information Technology,7 years,MORTGAGE,55000.0,PA
11927839,C,Loan Closer ,1 year,MORTGAGE,55000.0,IL
6477756,C,ACL LABORATORIES,6 years,OWN,55000.0,IL
33829556,F,Asst.Mgr.,10+ years,RENT,33000.0,CA
40513543,B,senior accountant,10+ years,MORTGAGE,100000.0,FL
51813325,B,Application Specialist,< 1 year,RENT,60320.0,GA
8948071,F,Corinthian Media Inc,10+ years,RENT,65000.0,NY
6878067,D,Youthcare of Oklahoma,7 years,RENT,40904.0,OK
1264001,A,The Pit,1 year,MORTGAGE,36000.0,NC
58881514,D,Teacher,10+ years,MORTGAGE,82000.0,PA
5146991,C,Maddox Foundry,10+ years,MORTGAGE,118937.0,FL
49831782,A,General Manager,10+ years,MORTGAGE,87100.0,OH
70225303,B,Operator 3,1 year,OWN,40000.0,AZ
53462932,D,Truck Driver,10+ years,RENT,72000.0,CA
61537562,D,Office Administrator,2 years,RENT,47280.0,CA
28853046,A,CEO,10+ years,MORTGAGE,125000.0,IL
58711179,C,Administrador Service clerk,2 years,RENT,23000.0,FL
27789743,E,Senior Financial Sales Associate,< 1 year,OWN,30972.27,NJ
8908593,B,Chemist,8 years,MORTGAGE,55000.0,CO
63345548,A,Manager,< 1 year,MORTGAGE,70000.0,TX
28692889,C,truck driver,7 years,OWN,87000.0,MD
31305869,C,,,RENT,24000.0,AZ
37828005,B,Maintenancce Tech.,2 years,MORTGAGE,60000.0,MI
7191515,A,Verland,< 1 year,MORTGAGE,36000.0,PA
21088025,B,Senior HR Systems Administrator,10+ years,RENT,105000.0,CA
6056811,C,,,MORTGAGE,169822.0,TN
20727952,B,"Manager, Shipping/Receiving/Inventory",6 years,OWN,79000.0,MI
1471723,C,ExImWare Inc.,2 years,RENT,118000.0,NY
63018950,B,Home Health Aide,4 years,RENT,19000.0,NY
41726213,G,General Manager,10+ years,OWN,55000.0,FL
60917160,B,BOOKKEEPER,10+ years,MORTGAGE,78000.0,NV
62604986,B,,,MORTGAGE,56000.0,CA
46172582,D,Owner,10+ years,MORTGAGE,335000.0,AL
49725426,A,Key operatot,7 years,OWN,45000.0,VA
41399011,D,Office coordinator,7 years,MORTGAGE,67000.0,AR
55136072,F,Commercial ,2 years,RENT,41065.0,CA
48044405,A,Owner,10+ years,MORTGAGE,42000.0,PA
71256745,C,Hospital Liaison,1 year,RENT,77250.0,PA
67958681,C,Jr Underwriter,3 years,RENT,75000.0,CA
64153156,D,Train Dispatcher,2 years,RENT,68000.0,NE
23042125,B,,,OWN,25810.92,TX
47670856,E,crew member,4 years,RENT,26000.0,CA
45250519,C,driver,10+ years,MORTGAGE,48000.0,MD
41290164,B,Quality Analyst,10+ years,RENT,50000.0,KY
70621426,B,Certified Medication Technician,7 years,RENT,36000.0,MO
31466766,D,Chief Inspector,10+ years,MORTGAGE,115000.0,NY
30123869,C,,,RENT,140000.0,NJ
13646758,B,RN Case Manager,< 1 year,MORTGAGE,58000.0,OH
25516239,C,Corporate Controller,3 years,RENT,105000.0,TX
66504332,C,Facilities Management Coordinator,< 1 year,MORTGAGE,58000.0,OH
28290145,F,Sr Estimator,10+ years,OWN,94882.8,NC
20887799,B,Foreman,3 years,RENT,77000.0,CA
62056249,A,Contract Negotiator,10+ years,MORTGAGE,75000.0,TX
71216342,B,Manager,4 years,RENT,36000.0,FL
1852376,B,supervisor laundry,9 years,RENT,27000.0,CA
5473577,A,GP Concept Labs,3 years,MORTGAGE,105000.0,IL
45451095,C,Janitor,6 years,RENT,30000.0,IL
47154720,B,sales representative,< 1 year,RENT,47000.0,MA
65499150,C,Vice President Director of Banking Ops,9 years,RENT,148000.0,NY
37016510,B,Police Communications Operator,10+ years,MORTGAGE,58000.0,PA
15539278,A,Manager,1 year,RENT,40000.0,NC
6498602,A,Merrill Lynch,2 years,RENT,100000.0,CA
37717723,E,Security Guard,10+ years,RENT,24000.0,OH
67536131,B,Project Engineer,< 1 year,RENT,45000.0,CO
27799711,D,,,OWN,15048.0,CT
65659132,A,Registered Nurse,10+ years,RENT,100000.0,CA
52334942,C,VP of Administration,10+ years,MORTGAGE,60000.0,NY
52245348,B,registered nurse,3 years,MORTGAGE,90000.0,TX
65992667,D,Clerk,10+ years,RENT,43548.0,WA
59749289,D,Forklift Operator,2 years,RENT,31949.0,PA
11991946,C,lpn,9 years,OWN,48000.0,NY
16642596,F,Business Office Manager,2 years,OWN,65000.0,SC
71296524,B,Business Services Administrative Assista,2 years,RENT,37997.0,CO
65497474,B,HOA Manager,3 years,RENT,45000.0,FL
69899278,C,CFO,10+ years,MORTGAGE,106000.0,AR
53152066,B,UIRE,2 years,MORTGAGE,56600.0,NY
23803991,B,Office Administrator,10+ years,MORTGAGE,89500.0,MA
14508409,E,POLICE OFFICER,10+ years,MORTGAGE,102000.0,CA
41363022,D,Assistant Store Manager,10+ years,RENT,55000.0,MN
64516121,C,physician contracting manager,10+ years,OWN,68000.0,KY
10046937,B,casher,7 years,OWN,20000.0,NY
18284374,B,Circulation Supervisor,4 years,RENT,35000.0,VT
53955034,B,Event manager,2 years,RENT,52000.0,NV
37156115,B,welder,10+ years,MORTGAGE,60000.0,TN
72120226,B,Business Development Manager,10+ years,MORTGAGE,128000.0,TX
1284292,D,RockTenn,10+ years,MORTGAGE,47000.0,WI
10793396,B,Superintendent,7 years,RENT,56160.0,CA
21648821,D,SENIOR ENGINEER,1 year,MORTGAGE,102000.0,FL
33939669,C,Full time Respiratory Therapist,10+ years,OWN,103000.0,NY
43337463,C,Security Supervisor,8 years,RENT,45700.0,NV
273364,A,Retired,10+ years,OWN,35000.0,CA
1671930,A,State of California,5 years,MORTGAGE,64000.0,CA
1261258,C,Insight Enterprises,5 years,MORTGAGE,113000.0,AZ
52444959,C,Sterile processing tech,6 years,RENT,28000.0,IL
14718036,B,Respiratory therapist,6 years,RENT,50000.0,CA
58399254,A,Attorney,7 years,RENT,99000.0,MN
21369010,B,Executive Assistant,6 years,MORTGAGE,56000.0,WA
3188723,E,Fort Amanda Specialties,9 years,RENT,85000.0,OH
1843208,B,Travelodge Hotel,7 years,RENT,21000.0,TX
14888047,C,Sales Rep,3 years,RENT,65000.0,MA
3865601,A,The Westin Diplomat Resort & Spa,7 years,MORTGAGE,82000.0,FL
10697752,D,,,OWN,40000.0,OK
19385362,G,RECEIVING,9 years,RENT,35000.0,CA
39363954,E,Owner,9 years,RENT,42000.0,HI
12003986,E,Technical Specialist,9 years,MORTGAGE,80000.0,TX
65502466,A,Compliance Officer,3 years,MORTGAGE,95000.0,NY
43435511,E,Logistics Specialist,2 years,RENT,55000.0,OH
49811284,A,Investment Analyst,3 years,OWN,89000.0,MO
47347199,B,Engineering Technician,10+ years,MORTGAGE,100000.0,NY
72228127,A,Apps Analyst,2 years,RENT,90000.0,CA
60906912,C,Medical Interpreter,10+ years,OWN,65000.0,MO
42483711,C,Buyer,10+ years,RENT,30000.0,CA
57964223,B,Technician,1 year,MORTGAGE,60000.0,TX
27670151,B,programmer,10+ years,RENT,125000.0,NY
73473602,E,Document Control Manager,8 years,MORTGAGE,81900.0,IN
13988713,C,delivery driver,4 years,RENT,30000.0,MN
26287901,A,Prison Counselor,10+ years,MORTGAGE,50000.0,MI
66354116,E,Sr. ,1 year,MORTGAGE,75000.0,FL
68438814,C,Lead Compounder,10+ years,MORTGAGE,63000.0,CA
10388498,C,Regional Sales Consultant,10+ years,MORTGAGE,208300.0,VA
40443629,B,Train Operator ,1 year,RENT,60000.0,NJ
26407428,C,District Coordinator,7 years,OWN,96000.0,GA
11326793,C,cna,9 years,RENT,27000.0,CT
32247215,C,Associate Regional Manager,10+ years,MORTGAGE,98100.0,VA
69242478,C,MAINTENANCE TECH LEAD,10+ years,MORTGAGE,70000.0,GA
49920514,C,Customer Service Manager,10+ years,MORTGAGE,50000.0,KS
1403857,A,brunswick co.,2 years,OWN,19200.0,FL
53333926,B,supervisor,10+ years,OWN,32000.0,AL
10057825,B,Personal Banker 2,3 years,MORTGAGE,41420.0,FL
47094732,C,head custodian,3 years,OWN,80000.0,NY
55375890,A,firefighter,10+ years,MORTGAGE,80000.0,MI
67532408,C,Project Accountant,< 1 year,MORTGAGE,60000.0,FL
8741058,C,Store Manager,2 years,RENT,31000.0,OK
541948,B,The Stop & Shop Supermarket Co. LLC,4 years,RENT,43000.0,MA
12430234,B,assembler,10+ years,MORTGAGE,34000.0,WI
52405240,C,General Manager,4 years,RENT,79000.0,TX
54398333,A,painter,2 years,RENT,145000.0,NM
61944099,B,IT Manager,10+ years,MORTGAGE,145000.0,OH
31126555,A,Manager,1 year,RENT,43000.0,FL
16702451,B,Teacher,4 years,MORTGAGE,70000.0,IL
9002751,A,Ammeter,2 years,MORTGAGE,87500.0,PA
15730159,B,operations mgr,8 years,RENT,120000.0,CA
34711899,B,Teacher,10+ years,MORTGAGE,64000.0,MI
38008076,B,Sr Multiline Representative,10+ years,MORTGAGE,98000.0,GA
69940092,A,REGISTERED NURSE,10+ years,MORTGAGE,120000.0,NJ
67526139,D,,,OWN,54000.0,NJ
50177148,D,Community Associate,10+ years,RENT,53623.0,NY
42524649,A,Transformerman,10+ years,MORTGAGE,78000.0,WA
43081862,D,Teacher,3 years,MORTGAGE,38869.0,KY
57045629,C,Sr. Engineer,7 years,MORTGAGE,115000.0,NJ
26046500,B,Teacher,9 years,RENT,71130.0,CA
7008097,B,REMAX Masters,10+ years,MORTGAGE,129996.0,CA
44426978,E,Terminator,3 years,RENT,31000.0,TX
11049726,C,Correctional Officer,10+ years,MORTGAGE,80000.0,IL
14338033,B,CLS III,7 years,MORTGAGE,100000.0,CA
20637149,B,Admin Assistant,2 years,RENT,34268.0,NH
21288930,B,Electrician,1 year,RENT,30000.0,MD
16010389,D,sales manager,< 1 year,MORTGAGE,250000.0,OR
1084348,A,FOUR OAKS BANK  and  TRUST COMPANY,9 years,MORTGAGE,125004.0,NC
63526357,B,Senior Consultant,10+ years,RENT,98000.0,VA
43366008,B,Service Assistant,5 years,MORTGAGE,30000.0,AZ
24786258,C,Allowance Billing Analyst,1 year,RENT,36400.0,AZ
69898873,C,RETAIL,1 year,RENT,35000.0,CO
15609663,B,Sr.Aseptic Technician,5 years,OWN,72000.0,NY
14457271,A,Senior Consultant,2 years,OWN,120000.0,CO
1726368,B,Ephrata National Bank,4 years,OWN,38000.0,PA
58942996,C,Teacher,10+ years,MORTGAGE,59000.0,TN
52992210,C,Sales,10+ years,MORTGAGE,70000.0,NJ
59562588,C,Office Assistant,10+ years,MORTGAGE,42000.0,AZ
63465128,C,Officer,10+ years,OWN,175000.0,TX
8118613,A,Bank of America,7 years,MORTGAGE,18000.0,GA
67750646,B,Infectious Disease Nurse ,5 years,OWN,80000.0,CA
11962641,B,store manager,1 year,MORTGAGE,65000.0,TX
14541412,B,Program Director,5 years,RENT,54000.0,WY
19856792,C,MMS Tech,4 years,MORTGAGE,80000.0,CT
49863877,B,Realtor-Managing Member,3 years,MORTGAGE,257000.0,FL
41253552,B,Creative Director,2 years,RENT,165000.0,CA
67869809,A,paint,10+ years,OWN,90000.0,TX
49545001,C,truck driver,10+ years,MORTGAGE,110000.0,PA
46151916,B,Registered nurse,8 years,MORTGAGE,90000.0,FL
19888017,D,Driller,4 years,MORTGAGE,94500.0,WV
12669084,D,Logistics Coordinator,3 years,MORTGAGE,40000.0,FL
68711264,A,Product Specialist,9 years,MORTGAGE,70000.0,NJ
49778598,B,Office Manager/Litigation Paralegal,2 years,RENT,65000.0,CA
21708908,F,Business Service Representative,3 years,RENT,50000.0,MO
1089345,A,Brasfield & Gorrie LLC,8 years,MORTGAGE,45000.0,FL
64343970,C,Case Manager,2 years,MORTGAGE,48000.0,MN
71316192,D,Audit Manager,8 years,MORTGAGE,122360.0,FL
26397176,C,Secretary ,< 1 year,OWN,25000.0,AL
42463087,C,Registered nurse,10+ years,MORTGAGE,118000.0,GA
42802086,C,Graphic Designer,< 1 year,OWN,53000.0,CA
9037052,D,Landers Mclarty Ford Jeep,4 years,RENT,56000.0,AR
71301016,C,,,MORTGAGE,52500.0,TX
18565398,C,Office Manager ,3 years,RENT,45000.0,FL
41105538,A,Deputy Attorney General ,1 year,MORTGAGE,67000.0,NJ
1262733,E,Georgia Military College,2 years,RENT,50000.0,GA
72078760,B,Regional Dental director,10+ years,MORTGAGE,154000.0,NY
65517340,C,Underwriter,9 years,RENT,98000.0,MN
49222039,E,National Account Executive,3 years,RENT,205000.0,VA
8436842,B,Seton Medical Center,7 years,RENT,23000.0,TX
67599264,D,Brokor,5 years,RENT,167605.0,NY
34682676,E,Radiological Technoligist,3 years,RENT,61289.0,NY
9649384,D,,,RENT,36576.0,NY
22871350,B,Portfolio Manager,2 years,MORTGAGE,86500.0,PA
15970535,C,knitter tech.,10+ years,RENT,36136.79,OH
46756187,B,Bookkeeper,5 years,MORTGAGE,60000.0,SD
48482186,D,clinical coordinator,3 years,RENT,35000.0,CA
8119170,B,Dart Transit,10+ years,OWN,53000.0,OH
58710620,C,A/R supervisor,10+ years,MORTGAGE,52000.0,MD
46983332,C,accounts payable,4 years,MORTGAGE,48449.0,MD
975134,C,USAF,7 years,MORTGAGE,45600.0,VA
23142255,B,Systems Analyst,1 year,RENT,90000.0,NY
38428889,C,,,RENT,96000.0,NY
32578023,A,,,MORTGAGE,75624.0,NH
7692581,B,UN,< 1 year,RENT,18000.0,CA
51713126,C,Meteorologist,9 years,MORTGAGE,60000.0,OK
55447017,B,store manager,4 years,RENT,60000.0,PA
68448117,B,Professor,5 years,OWN,75000.0,MA
1003173,C,chicago public schools,10+ years,MORTGAGE,64800.0,IL
1767683,A,,,MORTGAGE,93000.0,CA
8179244,C,TEI Group,6 years,MORTGAGE,162000.0,NY
51953585,B,Director of Learning,10+ years,MORTGAGE,85000.0,FL
13987160,B,department manager,7 years,RENT,35000.0,FL
52566379,A,meteorologist,10+ years,MORTGAGE,140000.0,VA
24556043,A,Registered nurse,10+ years,MORTGAGE,72000.0,TN
32107293,B,Owner,5 years,RENT,80000.0,NY
72169281,B,foreman,3 years,OWN,55000.0,TN
6727622,C,Federal Bureau of Investigation,10+ years,MORTGAGE,85000.0,MO
49974352,B,Budget & Accounting Manager,5 years,MORTGAGE,65000.0,CA
17762883,B,"Supt, ARMS",10+ years,MORTGAGE,75000.0,WA
7207133,E,Sunrise Community Inc.,10+ years,MORTGAGE,30700.0,FL
72218757,B,Research Analyst,3 years,RENT,50000.0,MO
24625264,E,RN,10+ years,RENT,95690.0,PA
64803598,C,Armed Security ,9 years,MORTGAGE,47000.0,GA
37967742,D,Senior Project Manager,9 years,OWN,92500.0,FL
15729616,C,,,MORTGAGE,26000.0,NV
49954209,E,Pilot,3 years,RENT,72000.0,FL
67696900,B,Sergeant,10+ years,MORTGAGE,98000.0,CA
31697202,E,Financial Aid Specialist,3 years,RENT,45546.0,CO
13320863,D,Technical Director,5 years,MORTGAGE,85000.0,OH
51864124,A,National Account Manager ,4 years,RENT,111000.0,CA
671857,D,Allegiance Staffing,2 years,RENT,18000.0,TX
1540964,E,Hearst Corp,2 years,RENT,45000.0,MD
991259,B,AnMed Health ,10+ years,MORTGAGE,80000.0,SC
58014969,C,Electrical Engineer ,1 year,MORTGAGE,57968.0,WA
10577146,A,Director Sales,2 years,MORTGAGE,150000.0,CO
67726460,B,packing supervisor,4 years,RENT,32000.0,MI
64885215,C,Lead Sales,2 years,MORTGAGE,55500.0,SD
65502652,A,Director,3 years,RENT,108000.0,WI
15010321,F,Senior Coordinator,10+ years,MORTGAGE,66400.0,CA
54138322,C,Sales lead- apparel,3 years,RENT,19000.0,NY
49963871,E,machine operator,10+ years,MORTGAGE,31000.0,CT
73352853,C,EDD Handler,3 years,MORTGAGE,110000.0,CO
14268587,C,Laborer General Foreman,10+ years,MORTGAGE,90000.0,NY
1783756,D,POOL ENGINEERING,< 1 year,RENT,40000.0,CA
68347994,D,Human Services Assistant ,10+ years,OWN,70000.0,NJ
22289987,E,assistant manager,6 years,OWN,50000.0,NY
21378829,C,Manager,10+ years,OWN,130000.0,MD
47073715,D,Sales Manager,3 years,MORTGAGE,47500.0,NC
28600195,C,Vice president,< 1 year,MORTGAGE,350000.0,FL
55659298,A,Office Manager,2 years,MORTGAGE,36000.0,CA
65597441,D,Construction Tech,10+ years,MORTGAGE,80000.0,OH
58972700,C,President,10+ years,RENT,72000.0,FL
540620,C,Cedars-SInai Medical Center,< 1 year,RENT,90000.0,CA
46262188,A,Preload/air driver,7 years,RENT,25000.0,CA
20657404,B,Sr. Project Manager,3 years,MORTGAGE,95000.0,CO
58851550,B,Sales ,1 year,MORTGAGE,66000.0,MI
64877058,F,,,OWN,21216.0,CA
43265551,A,account executive,4 years,MORTGAGE,94000.0,TN
47833985,C,,,MORTGAGE,66240.0,CO
10288367,A,engineer,10+ years,OWN,70000.0,MD
7019173,B,,,MORTGAGE,95000.0,TX
59590014,D,Eligibility Technician II,3 years,RENT,80000.0,CA
72399546,C,Sr. Electronics Technician,10+ years,OWN,77132.0,NJ
1108340,C,EMI MUSIC PUBLISHING,< 1 year,MORTGAGE,72000.0,NJ
12527387,B,Registered Nurse,8 years,MORTGAGE,68000.0,UT
14978631,B,Design Engineer,1 year,RENT,80000.0,VA
13907984,C,Guest Services-Night Auditor,3 years,RENT,31000.0,IL
68518372,C,Field auditor,3 years,RENT,45000.0,PA
18645497,E,Supervisor,10+ years,MORTGAGE,116000.0,NY
55466645,B,Owner,9 years,MORTGAGE,130000.0,MN
6049099,E,Warwick Mills,3 years,RENT,34000.0,NH
8312374,B,Oracle America,2 years,RENT,60000.0,PA
46301932,B,Computer Database Administrator,1 year,RENT,100000.0,CO
1578723,B,Life care center of Escondido,7 years,RENT,27725.0,CA
20768452,A,Sales,2 years,MORTGAGE,98000.0,VT
65477691,B,TRUCK DRIVER,2 years,RENT,60000.0,MI
46341961,D,Executive Manager,3 years,MORTGAGE,94000.0,NJ
67109516,D,Manager,5 years,RENT,28800.0,TX
11067293,D,Respiratory Therapist,2 years,RENT,60000.0,TX
71265824,C,President,< 1 year,OWN,220000.0,NH
64716047,E,IT Project Manager,9 years,MORTGAGE,96350.0,NH
